"from","to","dataset","variable","filtername","min","max","flag","flagging_date","flagged_by"
"2015-08-21 01:30:00","2015-08-21 05:30:00","SaHole2006","Ts_975","minmaxmanual",-7.2631934363576,-7.2525962854526,6,"2017-11-14 15:58:14","CG"
"2015-08-21 01:30:00","2015-08-21 06:00:00","SaHole2006","Ts_875","minmaxmanual",-7.242602666549,-7.2199379013174,6,"2017-11-14 15:56:39","CG"
"2015-08-21 01:30:00","2015-08-21 04:30:00","SaHole2006","Ts_775","minmaxmanual",-7.1830234047663,-7.1179466587807,6,"2017-11-14 15:55:40","CG"
"2015-08-21 00:00:00","2015-08-21 03:00:00","SaHole2006","Ts_575","minmaxmanual",-6.5676769366865,-6.4995403310915,6,"2017-11-14 15:54:17","CG"
"2015-08-21 00:30:00","2015-08-21 03:30:00","SaHole2006","Ts_475","minmaxmanual",-5.8669510883542,-5.818828873549,6,"2017-11-14 15:53:13","CG"
"2015-08-21 00:00:00","2015-08-21 03:00:00","SaHole2006","Ts_375","minmaxmanual",-4.8791830874481,-4.8466027003257,6,"2017-11-14 15:52:20","CG"
"2015-08-21 01:00:00","2015-08-21 03:30:00","SaHole2006","Ts_275","minmaxmanual",-3.584983058217,-3.5105817779531,6,"2017-11-14 15:51:33","CG"
"2015-03-24 15:00:00","2015-03-25 14:30:00","SaHole2006","Tair_0","minmaxmanual",-5.7869336138375,-4.411481018875,6,"2017-11-14 15:45:30","CG"
"2015-07-27 02:30:00","2015-07-27 13:30:00","SaSoil2002","Dsn","minmaxmanual",0.039291706289276,0.075819556135499,6,"2017-06-06 15:30:35","SL"
"2015-10-23 15:00:00","2015-10-24 15:00:00","SaSoil2002","Dsn","minmaxmanual",0.15829538450989,0.30075399891016,6,"2017-06-06 15:30:48","SL"
"2015-10-26 12:30:00","2015-10-27 08:30:00","SaSoil2002","Dsn","minmaxmanual",0.17777690442788,0.21795753925872,6,"2017-06-06 15:30:52","SL"
"2015-11-07 21:00:00","2015-11-08 15:00:00","SaSoil2002","Dsn","minmaxmanual",0.15141614889161,0.2975275482765,6,"2017-06-06 15:31:02","SL"
"2015-11-11 16:30:00","2015-11-12 07:30:00","SaSoil2002","Dsn","minmaxmanual",0.21107830364044,0.25369412846104,6,"2017-06-06 15:31:06","SL"
"2015-12-05 03:00:00","2015-12-05 10:00:00","SaSoil2002","Dsn","minmaxmanual",0.17126257828054,0.22361916306012,6,"2017-06-06 15:32:36","SL"
